,Make,Series,Total_Problems,Category,Mode,Verbatim,Score
1670,Mercedes-Benz,S-Class,8,Audio/Communication/Entertainment/Navigation (ACEN),D, : el sistema de entrar la informaciÃ³n no es tuch scrin,-0.296
1671,Mercedes-Benz,S-Class,8,Interior,D,,0.0
1672,Mercedes-Benz,S-Class,8,Interior,D,,0.0
1673,Mercedes-Benz,S-Class,8,Interior,D,,0.0
1674,Mercedes-Benz,GLS,2,Exterior,M,The fuel cap is difficult for my wife to open as she does not have the sufficient physical hand strength.  A better solution would be to implement a cap-less design similar to what my Ford F-150 utilizes.,0.8442
1675,Mercedes-Benz,GLS,2,Driving Experience,M,": Periodically while driving over expansion joints in the road, you will get a vibration in the steering wheel as if the front wheels are engaging and de-engaging from the 4 wheel drive system.",0.34
1676,Mercedes-Benz,S-Class,3,Driving Experience,D,"When I park the car  and shut off the ignition it automatically goes into Park.  When I get back in, start the car and put in reverse the park stays and I have to manually release the parking break.  This does not happen all the time, but from time to time.",0.0
1677,Mercedes-Benz,S-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),D,Some time the radio will change stations by itself.  I am not sure if it does that because i inadvertently  brushed my hand or finger over a touch point or some other issue.  It could be that I am responsible for the problem and just do not know it is happening.,0.2115
1678,Mercedes-Benz,S-Class,3,Engine/Transmission,D,"The transmission  was said to be 'silky smooth' in its operation but I have noticed that when it shifts gears , the shift is noticeable.  I have not yet been back to the dealer but when I do I plan to bring this issue to them.",0.0
1679,Mercedes-Benz,E-Class,1,Engine/Transmission,D,": In sport plus mode, when the vehicle is not warmed up, with strong acceleration, it seems to take too long to shift and the RPMs seem to high even for an AMG.  I had the same issue with my C450 AMG.  When this occurs, I have let off the gas and then pump it to get the transmission to shift into a higher gear.  I was told by the dealership where I purchased the C450 that this is normal.  I have not mentioned this issue with my E43 AMG to a dealer.",0.3582
1680,Mercedes-Benz,GLC,1,Engine/Transmission,M,Light comes on indicating problem with auto traction control.  Shutting off the engine and restarting solves the problem,-0.5106
1681,Mercedes-Benz,E-Class,1,Features/Controls/Displays (FCD),M,I have already addressed this in a previous question.. One wiper was bent and the other one vibrated and did not wipe the window correctly. : The windshield  wipers were not working correctly. One was bent and completely broke off.,-0.4754
1682,Mercedes-Benz,GLE,1,Seats,M,: The seat cover needs to be replaced - it is rippling on both driver and passenger seat,0.0
1683,Mercedes-Benz,SL,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1684,Mercedes-Benz,G-Class,3,Interior,D,"In my 2012 G Wagon, there were several compartments in the center console in which to keep certain items readily available and at hand. In this version, there is only one compartment between the seats and it's not open.",0.6486
1685,Mercedes-Benz,G-Class,3,Interior,D,,0.0
1686,Mercedes-Benz,G-Class,3,Interior,D,"In the 2012 model, there was a detachable cupholder immediately to the right of the center console. In the 2018 model, there is only one cupholder and it's too far away to be practical for the driver ",0.0
1687,Mercedes-Benz,CLA,2,Audio/Communication/Entertainment/Navigation (ACEN),D,I'm not sure if i have selected the correct options.  My basic compliant is how my phone sounds.  I took into the dealership and they adjusted some things.  Sounds better.,0.2354
1688,Mercedes-Benz,CLA,2,"Heating, Ventilation, and Air Conditioning (HVAC)",U,"I think this might be a feature of the car, but my air turns off sometimes when my car is stopped?  This happened with my first lease.",-0.3291
1689,Mercedes-Benz,G-Class,4,Exterior,M,Every door is heavy. But I have gotten used to it.,0.0
1690,Mercedes-Benz,G-Class,4,Exterior,D,You have to push hard on to the button to open the trunk.,-0.1027
1691,Mercedes-Benz,G-Class,4,Exterior,M,"I hear wind noise every time I drive anywhere. It is not loud, but you can hear the wind and road rocks.",0.0
1692,Mercedes-Benz,G-Class,4,Driving Experience,M,Flat Tire,0.0
1693,Mercedes-Benz,S-Class,1,"Heating, Ventilation, and Air Conditioning (HVAC)",D,,0.0
1694,Mercedes-Benz,GLS,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1695,Mercedes-Benz,GLS,2,Interior,M,,0.0
1696,Mercedes-Benz,C-Class,1,Interior,M,"This only occurs when something is inside of the overhead console, such as sunglasses.",0.0
1697,Mercedes-Benz,C-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1698,Mercedes-Benz,GLC,3,Exterior,M,Rear passenger door extremely difficult to close. Requires very hard slam to fully close.,-0.748
1699,Mercedes-Benz,GLC,3,Driving Experience,M,"Tires don't seem to hold air at appropriate pressure level. I have had to put air into all back tires twice and have only put 2,200 miles on the vehicle with minor freeway driving and mostly surface streets.",-0.25
1700,Mercedes-Benz,GLC,3,Features/Controls/Displays (FCD),M,"Rear wiper covers a very small part of the rear window, and not very well at that.",-0.2572
1701,Mercedes-Benz,SLC,2,Seats,M,sEEMS TO BE BACK OF SEAT RUBBING ON BACK PANEL,0.0
1702,Mercedes-Benz,SLC,2,Engine/Transmission,M,CRANKS SEVERAL TIMES MORE THAN YOU WOULD EXPECT AND THE ENGINE START SEEMS OFF,0.0
1703,Mercedes-Benz,GLS,1,Seats,D,": Seating material on the driver side, the only seat used 95% of this vehicles life, showing signs of stretch/loosening on the left side associated with getting in and out of the vehicle.  Driver is 120 pounds of weight.  Other seats have not be tested sufficiently to comment on this issue.",0.0
1704,Mercedes-Benz,CLA,1,Engine/Transmission,D,My CLA shifts roughly when parked on uphill driveway.. The shift from P to D itâ€™s rough.,0.0
1705,Mercedes-Benz,GLA,1,Engine/Transmission,D,,0.0
1706,Mercedes-Benz,CLA,6,Exterior,M,,0.0
1707,Mercedes-Benz,CLA,6,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1708,Mercedes-Benz,CLA,6,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1709,Mercedes-Benz,CLA,6,Audio/Communication/Entertainment/Navigation (ACEN),D,"Command system just is not up to Mercedes name, just give me my phone on a screen",0.0
1710,Mercedes-Benz,CLA,6,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1711,Mercedes-Benz,CLA,6,Seats,D,,0.0
1712,Mercedes-Benz,GLC,1,Interior,D,Hard to remove and replace. Do not believe it is defective.,-0.5106
1713,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1714,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1715,Mercedes-Benz,GLA,2,Audio/Communication/Entertainment/Navigation (ACEN),D,The USB cable gets crushed by the top of the storage compartment in between the driver's and passenger's seat.,-0.25
1716,Mercedes-Benz,GLA,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Phone constantly disconnects. Sometimes I can't make phone calls using the bluetooth connection.,0.0
1717,Mercedes-Benz,GLS,9,Features/Controls/Displays (FCD),D,,0.0
1718,Mercedes-Benz,GLS,9,Features/Controls/Displays (FCD),D,"The MMI system, including nav system is a joke.  The CArPlay interface is poorly integrated.",0.296
1719,Mercedes-Benz,GLS,9,Audio/Communication/Entertainment/Navigation (ACEN),D,The nav/MMI system with CArPlay isw a joke.,0.296
1720,Mercedes-Benz,GLS,9,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1721,Mercedes-Benz,GLS,9,Audio/Communication/Entertainment/Navigation (ACEN),D,The Nav system is an afterthought.  It does not interface with CarPlay as advertised and the dealer has no idea how to fix it.  There are NO instructions available,-0.6289
1722,Mercedes-Benz,GLS,9,Audio/Communication/Entertainment/Navigation (ACEN),D,See prior comments.  The system is nickle-dime. : The Nav MMI is terrible.,-0.4767
1723,Mercedes-Benz,GLS,9,Audio/Communication/Entertainment/Navigation (ACEN),U,: CarPlay controls are unsafe.  Need to keep your eye on the screen as you roll the wheel around the selections.  Needs a touchscreen application,0.0
1724,Mercedes-Benz,GLS,9,Seats,D,,0.0
1725,Mercedes-Benz,GLS,9,Engine/Transmission,U,The fuel overflow charcol filter system piping to the air intake was not installed correctly at factory.   Took two visits to dealer for repair.,0.0
1726,Mercedes-Benz,GLE,1,Exterior,D,,0.0
1727,Mercedes-Benz,C-Class,2,Interior,D,The design is idiotic. A good portion of the bottom of the glove box is actually the door.  It can't be opened without most of the things in the glove box falling out.,-0.3182
1728,Mercedes-Benz,C-Class,2,Interior,D,Very stiff prongs that hold the cup in place.  It is hard to put a coffee cup into the holders without coffee spilling.,-0.1027
1729,Mercedes-Benz,S-Class,3,Driving Experience,M,: Tire pressure too low,-0.5106
1730,Mercedes-Benz,S-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
1731,Mercedes-Benz,S-Class,3,Interior,U,Basket in trunk ripped,0.0
1732,Mercedes-Benz,E-Class,2,Driving Experience,M,The rotors were warped and Mercedes-Benz fixed  the problem at no cost to me.,-0.5994
1733,Mercedes-Benz,E-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),U,"It would appear that Mercedes and Apple have not been on the same page with CarPlay. For starters the wireless charging feature does not work properly due to software bugs. Secondly, CarPlay does not offer good sound when wired to the iPhone with USB cord. I wonder if it will be up to me to determine whether or not this is resolved. This was a major reason that I thought I liked the car, and I donâ€™t even use it.",-0.032
1734,Mercedes-Benz,GLS,5,Exterior,M,,0.0
1735,Mercedes-Benz,GLS,5,Exterior,D,,0.0
1736,Mercedes-Benz,GLS,5,Exterior,D,,0.0
1737,Mercedes-Benz,GLS,5,Exterior,M,,0.0
1738,Mercedes-Benz,GLS,5,Audio/Communication/Entertainment/Navigation (ACEN),D,IT IS VERY HARD TO UNDERSTAND HOW TO USE THE NAVIAND I HAVE TO USE MY IPHONE TO DO IT,-0.1761
1739,Mercedes-Benz,CLA,5,Exterior,M,Fine scratches on paint,0.2023
1740,Mercedes-Benz,CLA,5,Audio/Communication/Entertainment/Navigation (ACEN),M,"During my orientation, the rear speaker had an odd cracking sound",-0.3182
1741,Mercedes-Benz,CLA,5,Seats,D,"I chose tan seats this time over black and purchased the resistol product out and in. Specifically because I was told during the sale that with light seats, dyes on jeans will transfer.  Even with the protective sealant, the seat is now soiled looking",0.0
1742,Mercedes-Benz,CLA,5,Interior,D,Grease or some kind of marking on the trim,0.0
1743,Mercedes-Benz,CLA,5,Interior,D,"Just marks easily..... Maybe because it's black but again I got the resistol after market product. For example, finger marks on visors or liner.",0.0
1744,Mercedes-Benz,GLC,3,Features/Controls/Displays (FCD),U,For some reason I keep getting beeped.  I've spoken to this salesman and he didn't know why it was doing it. It does it randomly and for no apparent reason. I can be alone on the road with not a car insight and it beeps. It's actually very dangerous because then I look around the see what's going on now I'm kind of ignoring it but I'd like to be able to turn it off.  I've had someone go go with me to see if it was something I was doing or we tried to make it do it like going over the yellow line it didn't do it going over the speed limit it didn't do it. I mostly travel on back roads so I don't know what the problem is.,-0.3276
1745,Mercedes-Benz,GLC,3,Seats,D,: I find the seat does not go up high enough for things like the drive through windows at the bank etc.  It is hard to get my arm up and over the window edge to do what needs to be done.  It is difficult at drive through fast food places too.,-0.1027
1746,Mercedes-Benz,GLC,3,Seats,D,In this particular car the seat release is hard to reach and hard to open.  The first car I drove it was much easier for me to operate. They were the same car just different colors,0.2732
1747,Mercedes-Benz,GLC,1,Interior,D,"Cup holders in the backseat are an embarrassment. They are flimsy, plastic, and do not feel secure. I'm afraid to have anyone use them for fear they will break and the drink spill.",-0.7984
1748,Mercedes-Benz,S-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,I can do it but not while I am driving,0.0
1749,Mercedes-Benz,S-Class,2,Engine/Transmission,M,Understand this is normal?,0.0
1750,Mercedes-Benz,GLA,1,Audio/Communication/Entertainment/Navigation (ACEN),D,not happy with service department,-0.4585
1751,Mercedes-Benz,GLE,1,Seats,M,My car is currently at the dealer for service of this problem.,-0.481
1752,Mercedes-Benz,GLE,1,Engine/Transmission,M,I did not realized what I did and I had to call Mercedes assistance to start my car!  I came out of work and was the only one left at the office.... I was anxious due to the car not starting and it was new.  The man that came explained to me what happened and it has been a common thing for new owners.,-0.3164
1753,Mercedes-Benz,E-Class,1,Exterior,M,Chrome molding misaligned below window.,0.0
1754,Mercedes-Benz,G-Class,2,Exterior,M,Repaired,0.0
1755,Mercedes-Benz,G-Class,2,Exterior,M,Slight noise but adjustment noise made on door and much better.,0.5927
1756,Mercedes-Benz,C-Class,2,Driving Experience,M,The alignment is okay but seems like it could be tighter,0.5719
1757,Mercedes-Benz,C-Class,2,Features/Controls/Displays (FCD),D,Took many tries to figure out how to use. Also donâ€™t like that I canâ€™t have the sunroof cracked with mesh screen,0.3612
1758,Mercedes-Benz,E-Class,2,Features/Controls/Displays (FCD),M,needs reboot. will ask dealer to do at next service,0.0
1759,Mercedes-Benz,E-Class,2,Features/Controls/Displays (FCD),M,does not function,0.0
1760,Mercedes-Benz,GLA,3,Engine/Transmission,M,,0.0
1761,Mercedes-Benz,GLA,3,Engine/Transmission,M,,0.0
1762,Mercedes-Benz,GLA,3,Engine/Transmission,M,Car has trouble shifting into gear after it is first started. Feels like it is stuck in neutral and then jump to 2nd/3rd gear immediately,-0.296
