,Make,Series,Total_Problems,Mode,Verbatim,Score
2468,BMW,3 Series,1,M,: !. The trunk lid opening system is very difficult to use (where you just put your foot beneath some sensor. 2. The trunk lid randomly opens. On 2 occasions I have gone to my car in the morning and found the trunk open.,-0.474
2469,BMW,4 Series,1,M,: windows make a screaching noise when rolling  up or down.,0.0
2470,BMW,5 Series,1,D,,0.0
2471,BMW,7 Series,1,M,: Audio system sometimes shuts down and restarts,0.0
2472,BMW,X4,5,M,Trunk supposed to open easy with swipe of foot underneath. It takes a few swipes of your foot for the mechanism to register and open.,0.4404
2473,BMW,X4,5,M,If I center the wheel the car pulls to the right.,0.0
2474,BMW,X4,5,D,The icon menu on the left side of the navigation screen when on the 'MAP' screen are confusing such as traffic info.,-0.2263
2475,BMW,X4,5,D,The key for each individual driver I thought was supposed to adjust the seat upon opening the door. It adjusts the seat only after you open the door and press the appropriate button for whatever number driver you are.,0.0772
2476,BMW,X4,5,M,Objects in the mirrors appear blurry,-0.1027
2477,BMW,7 Series,3,,PULLS SLIGHTLY TO LEFT,0.0
2478,BMW,7 Series,3,,THE REAR SUN SHADE WOULD NOT OPEN NOR CLOSE,0.0
2479,BMW,7 Series,3,,ADDRESS STREET NAMES AND HOUSE NUMBERS,0.0
2480,BMW,3 Series,1,,When the defrost is put on it first fogs the windows even more and takes a long time to clear - meanwhile it is very hard to see.,0.228
2481,BMW,4 Series,6, DEXP20, FCD07,0.0
2482,BMW,4 Series,6, DEXP20, FCD07,0.0
2483,BMW,4 Series,6, DEXP20, FCD07,0.0
2484,BMW,X1,1,D,"Said I say the number,NULL, city, and state as one input phase, which is the required input format
WBA4B1C54GG241941,G241941,WBA4B1C5GG,2266802N,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-08-26,F36,02.04 Dingolfing,N55,AUT,MINERALGRAU METALLIC,LC LEDER DAKOTA,D3 D3 SATTELBRAUN,01CA; 01CB; 0248; 0258; 02PL; 02TB; 02VB; 0302; 0316; 0319; 0322; 0337; 03AG; 03DZ; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 0496; 04FU; 04NE; 0502; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DL; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0704; 0710; 0715; 0760; 0775; 0823; 0840; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,1,FCD14,Features/Controls/Displays ,FCD14: Door Locks/Keyless Entry - Controls/Icons DTU/Poor Location,D,The door lock/unlock manual button is in the center of the dash. I have the locks set to only open the driver's side door when unlocking from the driver's side",0.0
2485,BMW,5 Series,5,M,It is automatic but sometimes only opens halfway,0.0
2486,BMW,5 Series,5,D,Can't shut the little console,0.0
2487,BMW,5 Series,5,D,,0.0
2488,BMW,5 Series,5,D,,0.0
2489,BMW,5 Series,5,D,,0.0
2490,BMW,2 Series,11, FCD51, AEN11,0.0
2491,BMW,2 Series,11, FCD51, AEN11,0.0
2492,BMW,2 Series,11, FCD51, AEN11,0.0
2493,BMW,2 Series,11, FCD51, AEN11,0.0
2494,BMW,2 Series,11, FCD51, AEN11,0.0
2495,BMW,2 Series,11, then it's located at a bad place for that," but I also don't think coins are for what it's designed.""",0.0
2496,BMW,X4,1,M,,0.0
2497,BMW,X4,1,D,,0.0
2498,BMW,X5,1,D,very frustrating when not understood : not understood; not best navigation advice,-0.1131
2499,BMW,X3,3,,,0.0
2500,BMW,X3,3,,,0.0
2501,BMW,X3,3,,"Compared to Google Maps on my smartphone, entering destinations in the Nav. system is very cumbersome",0.0
2502,BMW,5 Series,4,D,The indicator should be on the outer side of mirror.  Not on the inside.,0.0
2503,BMW,5 Series,4,D,Radio will develop static,0.0
2504,BMW,5 Series,4,D,,0.0
2505,BMW,5 Series,4,D,"I will be talking to someone on bluetooth through the radio and it will just drop the sound through the radio.  It does not drop the call, it just goes back through the phone.",-0.4939
2506,BMW,2 Series,1,D,It rarely understands my commands for text readback and reply.,0.0
2507,BMW,2 Series,1,M,"It appears as though there had been damage to the front bumper and that it had been repaired,NULL,3000,Yes,Entirely
WBA3X9C58GD869546,D869546,WBA3X9C5GD,2278559G,BMW,3 Series,BMW 3 Series Gran Turismo 4dr Hbk,2015-10-06,F34,02.04 Dingolfing,N55,AUT,MINERALGRAU METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 01CB; 0216; 0248; 0255; 0258; 02A5; 02TB; 02VB; 0302; 0319; 0322; 03AG; 03DZ; 0402; 0423; 0430; 0431; 0459; 0481; 0488; 0493; 0494; 0496; 04FU; 04NE; 0502; 0508; 0520; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05AG; 05AS; 05DL; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TH; 08TN; 0925; 0992; 0993; 09AA,1,EXT27,Exterior,EXT27: Dents/Dings at Delivery,M,My rear bumper was damaged  by the dealer during dealer prep.  This resulted in a 4 week delay in my delivery as the dealer had to order a replacement rear bumper from BMW and had to have it shipped from Germany to US as the bumper could not be repaired.,550,Yes,Entirely,5
WMWXU1C57G2D10418,2D10418,WMWXU1C5G2,2362795Z,MINI,Cooper,MINI Cooper 4dr Hbk,2015-10-13,F55,77.29 Oxford,B36M,AUT,VOLCANIC ORANGE,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0249; 0255; 02F0; 02VB; 0300; 0327; 0382; 03AG; 0423; 0450; 0473; 04C1; 04EP; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05DD; 0609; 0645; 0693; 0697; 06NE; 06NM; 06NT; 06UH; 07L5; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0992; 09AA,4,DEXP09",-0.8126
2508,BMW,7 Series,2,M,,0.0
2509,BMW,7 Series,2,M,,0.0
2510,BMW,X3,1,M,Drivetrain mailfunction-Faulty turbo charge wire,0.0
2511,BMW,4 Series,1,D,,0.0
2512,BMW,2 Series,1,D,The radio will just cut out for a few seconds at a time.,-0.2732
2513,BMW,4 Series,4,M,Paint seems thin above the door handle. There appears to be some kind of overspray on the moldings below the driver side windows. The mirror also had a film inside the glass and it had to be replaced.,0.0
2514,BMW,4 Series,4,M,"On my drive home from the dealership the car through a TPM sensor error and would not read the tire pressures. I called the dealership and explained the problem, they were of little help. The issue resolved itself until recently when it happened for the 2nd and 3rd time in less that a month.",-0.5563
2515,BMW,4 Series,4,M,Keyless entry has a problem detecting the user and wont open the doors with the touch sense feature.,-0.4019
2516,BMW,4 Series,4,D,Large cups wont fit with the dash center console overhang. Hard to add and remove cups from holder.,-0.3632
2517,BMW,4 Series,4,D,Small knurled speed adjustment knob is now located on spoke of steering wheel and difficult to find at knight.,-0.3612
2518,BMW,4 Series,4,D,The I-control tuning system makes it difficult to locate a radio station when traveling as there is no Scan/Search button. It requires looking away from the road while driving.,-0.5719
2519,BMW,4 Series,4,D,: Center console is wider due to incorporating the cup holders into the top of it  edge of console cuts into right thigh .,-0.1027
2520,BMW,4 Series,4,M,Stumbles when pulling out from a stop and sometimes when shifting in to reverse to back up. There have been three major incidents when pulling out on to a major highway where it stalled and nearly resulted in a collision. It seems better when the engine is cold  which I suspect is due to the fuel/air supply being richer.,-0.1027
2521,BMW,4 Series,1,D,voice recognition software constantly misinterprets caller names when using the phone function.  occasionally has issues with the navigation functions as well.,0.2732
2522,BMW,4 Series,3,,Does not hear voice commands or answers with wrong information.  no information given at time of purchase on how to use the navigation system.  Had to figure it out on my own.  very frustrating,-0.8173
2523,BMW,4 Series,3,,,0.0
2524,BMW,4 Series,3,,"the leather seat on driver side is stained blue, I guess from sliding in and out of car with blue jacket on.  Not able to get off with cleaner.",0.1779
2525,BMW,X5,1,D,,0.0
2526,BMW,4 Series,2,M,,0.0
2527,BMW,4 Series,2,D,,0.0
2528,BMW,X1,1,D,"When going in reverse the passenger exterior mirror adjust downward. Then when reentering the vehicle,NULL,1000,No,
WMWXU3C50G2B67663,2B67663,WMWXU3C5G2,2362296B,MINI,Cooper,MINI Cooper 4dr Hbk,2015-08-26,F55,77.29 Oxford,B46M,AUT,MIDNIGHT BLACK METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0249; 0255; 0258; 02GZ; 02VB; 02VG; 0313; 0322; 03AB; 03AG; 0402; 0423; 0430; 0431; 0450; 0473; 0481; 0493; 0494; 04C1; 04DC; 04NE; 04V9; 04VA; 0507; 0520; 0521; 0534; 0544; 0550; 0563; 0609; 0645; 0655; 0674; 0697; 06NE; 06NM; 06NT; 06UH; 07L5; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,1,FCD28,Features/Controls/Displays ,FCD28: Clock - Broken/NW/Does Not Keep Accurate Time,M,Clock is slow and becomes off by several seconds each day.,1500,Yes,Not at all,4
5UXWX9C51G0D80639,0D80639,5UXWX9C5G0,2281657K,BMW,X3,BMW X3 4dr SUV,2015-11-11,F25,75.10 Spartanburg,N20,AUT,ALPINWEISS 3,KC SENSATEC 1,BI BEIGE,01CA; 01CC; 01CD; 0205; 0216; 0249; 0255; 0258; 02K8; 02VB; 0302; 0316; 0319; 03AG; 03AT; 0402; 0420; 0423; 0430; 0431; 0459; 0465; 0493; 0494; 04FW; 04NE; 04NG; 04U2; 0508; 0521; 0534; 0544; 0563; 05A1; 0609; 0645; 0676; 0693; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0823; 0845; 0853; 0876; 08KL; 08SL; 08SM; 08TN; 0927; 0992; 09AA,2,EXT29",0.0
2529,BMW,X3,2,M,,0.0
2530,BMW,X3,1,M,,0.0
2531,BMW,4 Series,1,D,,0.0
2532,BMW,X4,1,M,main computer for operation of vehicle failed,-0.5106
2533,BMW,X1,1,D,I find the location in front of the gear box a dangerous place.  I have not spilled anything yet into the gear box area but I can tell it is going to happen. I think placed. Shine it would have been a better location.,0.4215
2534,BMW,X6,4,D,,0.0
2535,BMW,X6,4,D,,0.0
2536,BMW,X6,4,D,,0.0
2537,BMW,X6,4,D,,0.0
2538,BMW,X5,1,D,,0.0
2539,BMW,X5,6, SEAT97, ENGTRN20,0.0
2540,BMW,X5,6, SEAT97, ENGTRN20,0.0
2541,BMW,X5,6, SEAT97, ENGTRN20,0.0
2542,BMW,X5,10, AEN05, AEN06,0.0
2543,BMW,X5,10, AEN05, AEN06,0.0
2544,BMW,X5,10, AEN05, AEN06,0.0
2545,BMW,X5,10, AEN05, AEN06,0.0
2546,BMW,X5,10, AEN05, AEN06,0.0
2547,BMW,4 Series,1,M,"The digital instrument cluster blacked out from time to time,NULL,",0.0
2548,BMW,2 Series,2,D,,0.0
2549,BMW,2 Series,2,M,,0.0
2550,BMW,3 Series,1,D,I give a command and it goes to something not even related to what the command was.,0.0
2551,BMW,X5,1,,air conditioner makes rattling type of noise occasionally,0.0
2552,BMW,5 Series,6, AEN01, AEN07,0.0
2553,BMW,5 Series,6, AEN01, AEN07,0.0
2554,BMW,5 Series,6, AEN01, AEN07,0.0
2555,BMW,4 Series,2,M,,0.0
2556,BMW,4 Series,2,D,,0.0
2557,BMW,7 Series,1,M,OIL LEAKIG FROM TWIN TURBO SYSTEM : OIL LEAK IN TURBO SYSTEM,-0.34
2558,BMW,4 Series,1,M,"Both front tires needed to be replaced due to 'potholes' within the first 1,NULL,1638,Yes,Entirely
WMWXU3C52G2D28739,2D28739,WMWXU3C5G2,2362704B,MINI,Cooper,MINI Cooper 4dr Hbk,2015-10-13,F55,77.29 Oxford,B46M,AUT,WHITE SILVER METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,01CA; 0205; 0223; 0249; 0258; 02F1; 02VB; 02VG; 02XC; 0313; 0322; 0327; 0382; 03AG; 0402; 0423; 0430; 0431; 0450; 0473; 0481; 0493; 0494; 04AA; 04C1; 04GT; 04NE; 04V9; 04VA; 0507; 0521; 0534; 0544; 0550; 0563; 05A1; 05A2; 0645; 0674; 0693; 0697; 06FP; 06NE; 06NM; 0785; 0823; 0842; 0845; 0850; 0853; 08KL; 08SM; 08TN; 0925; 0927; 0992; 09AA,3,AEN01",0.0
2559,BMW,3 Series,2,D,,0.0
2560,BMW,2 Series,1,D,Colors from clothing  easily discolor the seat,0.34
2561,BMW,3 Series,2,D,,0.0
2562,BMW,3 Series,2,D,,0.0
2563,BMW,4 Series,2,D,,0.0
2564,BMW,4 Series,2,M,,0.0
2565,BMW,X1,1,M,Broken on arrival of car. Fixed by dealer within week,-0.4767
2566,BMW,3 Series,3,,Voice recognition system doesn't recognize and misinterprets commands frequently.,0.0
2567,BMW,3 Series,3,,"Care will connect to Samsung Galaxy S4/S5/S6, iphone 4/5/6 but frequently connected calls have no audio. Or, only one party has audio.",0.431
2568,BMW,3 Series,3,,"The location is fine, but the navigation system seems to be incapable of finding an address. Much easier to just use my cell phone and google.",0.1779
2569,BMW,3 Series,4,D,M SPORT BRAKES GIVE OFF AN EXCESSIVE AMOUNT OF BRAKE DUST.  I CAN NEVER KEEP THESE WHEELS CLEAN ,0.4019
2570,BMW,3 Series,4," Abnormal Noises""",M,0.0
2571,BMW,3 Series,4,M,THE DOOR/HEADLINER EXCESSIVELY CREAK WHEN THE CAR IS FLEXING .  IT FEELS LIKE AN OLD CAR.  APPARENTLY THERE IS A FIX WHICH INVOLVES APPLYING TAPE BETWEEN THE DOOR AND THE CAR FRAME WHICH FIXES IT THAT I HAVE NOT TRIED YET.,0.3612
2572,BMW,3 Series,4,M,THE DOOR/HEADLINER EXCESSIVELY CREAK WHEN THE CAR IS FLEXING .  IT FEELS LIKE AN OLD CAR.  APPARENTLY THERE IS A FIX WHICH INVOLVES APPLYING TAPE BETWEEN THE DOOR AND THE CAR FRAME WHICH FIXES IT THAT I HAVE NOT TRIED YET.,0.3612
2573,BMW,X5,1,,Slight wine when at low speeds,-0.2732
2574,BMW,4 Series,1,D,Seems to have improved after 2000 miles or so,0.4767
2575,BMW,X5,1,D,#NAME?,0.0
2576,BMW,X3,3,,: passenger front door won't stay open when the car is on a slant or hill.: passenger door won't stay open if entering or exiting car on an incline.  Steering wheel heater is too hot.,0.0
2577,BMW,X3,3,,Steering wheel gets too hot.,0.0
2578,BMW,X3,3,,: passenger door won't stay open if entering or exiting car on an incline.  Steering wheel heater is too hot.,0.0
2579,BMW,X1,4,M,,0.0
2580,BMW,X1,4,D,,0.0
2581,BMW,X1,4,D,,0.0
2582,BMW,X1,4,D,Does not seem to recall memory positions from key to key.,0.0
2583,BMW,X5,1,D,,0.0
2584,BMW,6 Series,2,D,,0.0
2585,BMW,6 Series,2,D,,0.0
2586,BMW,2 Series,3,,,0.0
2587,BMW,2 Series,3,,you can't see the controls located on lower r/s of seat,-0.296
2588,BMW,2 Series,3,,,0.0
2589,BMW,X3,6, AEN05, ENGTRN04,0.0
2590,BMW,X3,6, AEN05, ENGTRN04,0.0
2591,BMW,X3,6, AEN05, ENGTRN04,0.0
2592,BMW,3 Series,4,M,Got error message but then when restarted car it went away,-0.2144
2593,BMW,3 Series,4,M,Road noise and fan for heat and air very noisy,0.079
2594,BMW,3 Series,4,D,Wipers either too slow or too fast.  My last car had more than 2 speeds,0.0
2595,BMW,3 Series,4,D,,0.0
2596,BMW,2 Series,4,D,"Starting car is perfect but shutting down is inconvenient. Push button once to shutdown engine and while engine stops the car goes into a 'radio-ready' state in which the accessories are still powered on. They only turn off if you exit car and lock doors OR push start button a second time. I should be able to shutdown engine and everything turns off. If I want to listen to the radio then I would push start button to power up the accessories. Other cars are programmed this way and I like that. OR, it should be an end-user configuration choice.",0.2617
2597,BMW,2 Series,4,D,The Park Assist feature ONLY automatically activates when putting car into reverse. It doesn't automatically activate when pulling directly into a parking space while still moving forward. There is a manual button to activate under these circumstances but I've owned both a Volvo and a Porsche that were automatic and highly convenient this way. BMW should turn on the system automatically when it detects a nearby object even if you are moving forward.,0.0
2598,BMW,2 Series,4,U,": Squeak that seems to be located at joint between driver's side window and convertible roof, somewhere along the top horizontal edge region of window.",0.2023
2599,BMW,2 Series,4,M,"The engine restart seems to be slow as if the engine doesn't startup 'instantly'. Consequently a slight delay when pulling out from stops. This is only a short delay but having had the feature in other cars, I know that other engines can start slightly faster.",-0.3818
2600,BMW,5 Series,1,M,Trunk was supposed to be a power opening. It would only open 1/4 way.,0.0
2601,BMW,2 Series,1,U,The locking lugs were over-tightened when I received the car.  It broke the key when the there was an attempt to change the tires.,-0.4215
2602,BMW,4 Series,5,D,It is much louder than my MDX.,0.0
2603,BMW,4 Series,5,D,"Doesn't understand commands.  Poor command menu structure. Not intuitive for many items. Can't find items in menu structure where they should logically be. Directions not accurate or takes you out of your way. Can't find places of interest and inconsistent in finding them. I end up using my Adroid Phone Google voice system in many occassions because it is quicker
WBA4C9C54GG137297,G137297,WBA4C9C5GG,2283840S,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-09-14,F36,02.04 Dingolfing,N26,AUT,MINERALGRAU METALLIC,LC LEDER DAKOTA,LZ SCHWARZ EXKLUSIVNAHT,01CA; 01CB; 0248; 0258; 02A5; 02TB; 02VB; 0302; 0316; 0319; 0322; 03AG; 03DZ; 0403; 0423; 0430; 0431; 0459; 0465; 0488; 0493; 0494; 0496; 04FU; 04NE; 0502; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05AG; 05AS; 05DL; 05DS; 0609; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06WA; 0775; 07S2; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TH; 08TN; 0925; 0992; 0993; 09AA,5,EXT39",0.6761
2604,BMW,6 Series,2,D,,0.0
2605,BMW,4 Series,1,D,,0.0
2606,BMW,X1,1,M,not very loud but annoying in a new car,-0.6054
2607,BMW,X1,1,D,,0.0
2608,BMW,X6,3,,,0.0
2609,BMW,X6,3,,,0.0
2610,BMW,X6,3,,,0.0
2611,BMW,3 Series,1,M,: Front windshield wiper on driver side doesn't clean window smoothly.,-0.3089
2612,BMW,X3,3,,"When I make a phone call, it doesn't connect on the first try, so I always have to dial a second time
5UXWX9C57G0D76921,0D76921,5UXWX9C5G0,2266688B,BMW,X3,BMW X3 4dr SUV,2015-10-10,F25,75.10 Spartanburg,N20,AUT,TIEFSEEBLAU METALLIC,LU LEDER NEVADA,D3 D3 SATTELBRAUN,01CA; 01CC; 01CD; 0205; 0216; 0249; 0255; 0258; 02K8; 02VB; 0302; 0316; 0319; 0322; 03AG; 03AT; 0402; 0420; 0423; 0430; 0431; 0459; 0465; 0488; 0493; 0494; 04FW; 04NE; 04NG; 04U2; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 05A1; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0823; 0845; 0853; 0876; 08KL; 08S4; 08SL; 08SM; 08TN; 0927; 0992; 09AA,3,AEN07",0.0
2613,BMW,X3,3,,,0.0
2614,BMW,7 Series,2,D,,0.0
2615,BMW,7 Series,2,D,,0.0
2616,BMW,2 Series,1,M,when window is up and convertible top is up.,0.2023
2617,BMW,X6,3,,"It gets stuck and doesn't open automatically. Attempting to open it manually works, but it requires  a lot of strength to open it manually as it's meant to open automatically. When it works, it's beautiful and you can control the height of the trunk door. However
5UXKU2C55G0N79401,0N79401,5UXKU2C5G0,2283290L,BMW,X6,BMW X6 4dr SUV,2015-09-27,F16,75.10 Spartanburg,N55,AUT,BLACK SAPPHIRE METALLIC,LC LEDER DAKOTA,RI COGNAC,01CA; 0212; 0245; 0248; 0255; 02LW; 02VB; 0302; 0319; 0322; 0323; 03AG; 0403; 0420; 0423; 0430; 0441; 0459; 0488; 0493; 0494; 0496; 04AC; 04NB; 04NE; 0502; 0508; 0524; 0563; 0575; 05A1; 0609; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 06WB; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0992; 09AA,3,EXT16",0.8793
2618,BMW,5 Series,1,D,"Navigation system has great difficulty recognizing street names,NULL,NM many streets have Spanish names.",0.4019
2619,BMW,X3,3,,"The car is equipped with Halogen headlights and I thought I was getting xenon lights. If you use the BMW 'build your own' website and click on the packages tab the screen that shows up appears to indicate you are getting the xenon lights due to a check mark in the box. After purchasing the car I found out that the check in the box does not provide the Xenon lights. I am very disappointed and the dealership didn't want to do anything about it, although they offered to get me a new  car if I would pay them another $9000.00.",-0.6143
2620,BMW,X3,3,,Too many steps to input or change instructions,0.0
2621,BMW,X3,3,,"When moving at a slow speed and you need to accelerate the transmission seems to hunt for the proper gear, finally downshifting to get you moving.",0.0
