iqs_verbatim_2015.vin,iqs_verbatim_2015.id,iqs_verbatim_2015.make,iqs_verbatim_2015.series,iqs_verbatim_2015.model_and_type,iqs_verbatim_2015.model_code,iqs_verbatim_2015.motor,iqs_verbatim_2015.getriebe,iqs_verbatim_2015.werk,iqs_verbatim_2015.produktion,iqs_verbatim_2015.lackfarbe,iqs_verbatim_2015.polster_code,iqs_verbatim_2015.sas,iqs_verbatim_2015.total_problems,iqs_verbatim_2015.problems_indicated,iqs_verbatim_2015.category,iqs_verbatim_2015.problem,iqs_verbatim_2015.defect_malfunction,iqs_verbatim_2015.verbatim,iqs_verbatim_2015.mileage,iqs_verbatim_2015.took_to_dealer,iqs_verbatim_2015.resolved,iqs_verbatim_2015.severity
1313d428fbc211b2a108be914acef8ec,B8B6364H,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,F36,N55,AUT,Dingolfing,11/19/14,B45,LCSW,01CA;01CB;021B;0258;02NH;02TB;02VB;0302;0316;0319;0322;0337;03AG;03DZ;0403;0423;0430;0431;0459;0465;0481;0488;0493;0494;04DX;04MR;04NE;0508;0521;0534;0544;0552;0563;0575;05AC;05AP;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0704;0710;0715;0760;0775;0823;0840;0845;0853;08KL;08S4;08TN;0925;0992;0993;09AA,2,DEXP04; DEXP05,Driving Experience,DEXP05: Excessive Brake Dust,D,Excessive brake dust despite moderate or gentle braking habits.  Frustrating that wheels get so dirty after just washing or detailing vehicle.,2200.00,No,,5
0a62035d1a6c452aae8424f8fdba83d6,B96B423X,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,F36,N55,AUT,Dingolfing,11/28/14,B39,LCL5,01CA;01CB;0258;02PL;02TB;02VB;0302;0316;0319;0322;0337;03AG;03DZ;0403;0423;0430;0431;0459;0465;0481;0488;0493;0494;04DM;04EZ;04NE;0508;0521;0534;0544;0552;0563;0575;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0704;0710;0715;0760;0775;0823;0840;0845;0853;08KL;08S4;08TH;08TN;0925;0992;0993;09AA,3,SEAT25; HVAC08; ENGTRN10,Seats,SEAT25: Seat Materials Scuffs/Soil Easily,D,Due to the red color the leather seems to pickup color from jeans very quickly; turns blue but when it is cleaned it comes off.,4000,No,,2
0a62035d1a6c452aae8424f8fdba83d6,B96B423X,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,F36,N55,AUT,Dingolfing,11/28/14,B39,LCL5,01CA;01CB;0258;02PL;02TB;02VB;0302;0316;0319;0322;0337;03AG;03DZ;0403;0423;0430;0431;0459;0465;0481;0488;0493;0494;04DM;04EZ;04NE;0508;0521;0534;0544;0552;0563;0575;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0704;0710;0715;0760;0775;0823;0840;0845;0853;08KL;08S4;08TH;08TN;0925;0992;0993;09AA,3,SEAT25; HVAC08; ENGTRN10,Heating; Ventilation; and Air Conditioning (HVAC),HVAC08: Air Conditioning Doesn't Achieve/Maintain Desired Temperature,D,,4000,No,,3
0a62035d1a6c452aae8424f8fdba83d6,B96B423X,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,F36,N55,AUT,Dingolfing,11/28/14,B39,LCL5,01CA;01CB;0258;02PL;02TB;02VB;0302;0316;0319;0322;0337;03AG;03DZ;0403;0423;0430;0431;0459;0465;0481;0488;0493;0494;04DM;04EZ;04NE;0508;0521;0534;0544;0552;0563;0575;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0704;0710;0715;0760;0775;0823;0840;0845;0853;08KL;08S4;08TH;08TN;0925;0992;0993;09AA,3,SEAT25; HVAC08; ENGTRN10,Engine/Transmission,"""ENGTRN10: """"Check Engine"""" Light Indicated Problem""",M,The turbo charger which was replaced by BMW.,4000,Yes,Entirely,4
a30dee4c887f6d8556e65e690ac24c76,B8BB4598,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/15/14,416,LZET,01CA;01CC;01CD;0212;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0423;0430;0431;0456;0465;0488;0494;04CE;04M5;04U1;04U2;04UR;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0704;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,2,AEN07; INT41,Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,D,The phone will pare with the vehicle; but the vehicle will not send commands to start and/or change music selections. The heads up display indicates the song list; but will not select a change when entered. The rotary dial on the vehicle Idrive will change the music selection. The dealer states this is a problem with them phone. My phone provider says is a problem with the vehicle paring.,2675,Yes,Not at all,2
a30dee4c887f6d8556e65e690ac24c76,B8BB4598,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/15/14,416,LZET,01CA;01CC;01CD;0212;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0423;0430;0431;0456;0465;0488;0494;04CE;04M5;04U1;04U2;04UR;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0704;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,2,AEN07; INT41,Interior,INT41: Unpleasant Interior Smell/Odor,M,The smell is a mildew smell when first entering the vehicle after it has sat in the garage a few days unused. the smell disappears once the ventilation system has run for a few minutes,2675.00,No,,3
ac2b992c1cffddfc22457b1c57cb13c5,2BA4646D,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/31/14,475,LCSW,01CA;01CC;01CD;0212;0255;0258;02K2;02TB;02VB;0302;0316;0319;0322;0323;03AG;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;04BN;04M5;04U1;04U2;04UR;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,1,EXT19,Exterior,EXT19: Trunk/Hatch/Tailgate - Handle/Latch/Release - DTO,D,Sometimes won't open up,1000.00,No,,5
59f93dc5f598716c78a03f3554b76eaf,2BA3948U,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,1/27/15,668,LZLZ,01CA;01CC;01CD;0212;0258;02ND;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;04CE;04M5;04U1;04U2;04UR;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0697;06AC;06AE;06AK;06AM;06AP;06F2;06NS;06WA;0704;0710;0715;0760;0775;0823;0840;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,2,EXT33; AEN03,Exterior,EXT33: Headlights Not Aimed Properly,M,Low beams aimed 'too downward'-adjusted; now as they should be. This was noted very early on & easily corrected.,,Yes,Entirely,5
59f93dc5f598716c78a03f3554b76eaf,2BA3948U,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,1/27/15,668,LZLZ,01CA;01CC;01CD;0212;0258;02ND;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;04CE;04M5;04U1;04U2;04UR;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0697;06AC;06AE;06AK;06AM;06AP;06F2;06NS;06WA;0704;0710;0715;0760;0775;0823;0840;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,2,EXT33; AEN03,Audio/Communication/Entertainment/Navigation (ACEN),AEN03: Audio System - Broken/NW,M,(Copied from AEN97): Lost audio in satellite radio in first week. Mileage indicator; e.g. 22 miles also disappeared. Dashboard computer bad; replaced; & all is fine.,,Yes,Entirely,5
30eb9ebf56d3be9894681f30b7e6fe00,B957854Y,BMW,7 Series,BMW 7 Series 4dr Sdn,F01,N63T,AUT,Dingolfing,10/31/14,416,NASW,01CA;01CC;01CD;0212;0248;02NG;02TE;02VB;0302;0316;0319;0322;0323;03AG;03DZ;0403;0415;0416;0423;0430;0441;0453;0455;0456;0464;0488;0494;0496;04CA;04NB;04ND;04U1;04U2;04UR;0508;0552;05AC;05AG;05AP;05AT;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AN;06AP;06WB;0710;0715;0760;0776;07MP;0823;0840;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,1,EXT97,Exterior,EXT97: Other Exterior Problem(s),U,(Copied from DEXP97): The aluminum wheels don't hold up well in northeast winters.  All 4 of my wheels bent because of potholes.,4200,Yes,Entirely,5
1b97d41cd2cfd22c29e91eb0ccea6693,B8B2A88Q,BMW,7 Series,BMW 7 Series 4dr Sdn,F01,N63T,AUT,Dingolfing,11/11/14,A89,NAD5,01CA;01CC;01CD;0212;0248;02NG;02TE;02VB;0302;0316;0319;0322;0323;03AG;03DZ;0403;0415;0416;0423;0430;0441;0453;0455;0456;0464;0488;0494;0496;04B8;04NB;04ND;04U1;04U2;04UR;0508;0552;05AC;05AG;05AP;05AT;05DL;05DS;0609;0610;0645;0655;0697;06AC;06AE;06AK;06AM;06AN;06AP;06F2;06NS;06WB;0710;0715;0760;0776;07MP;0823;0840;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,1,AEN07,Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,D,the phone losses bluetooth connection.  This may be an issue with iOS,,No,,3
8c116257427c90c5106ae724fe4f148f,B8B2858D,BMW,7 Series,BMW 7 Series 4dr Sdn,F01,N63T,AUT,Dingolfing,11/11/14,416,NAD5,01CA;01CC;01CD;0212;0248;02NG;02TE;02VB;0302;0316;0319;0322;0323;03AG;03DZ;0403;0423;0430;0437;0441;0456;0464;0488;0494;0496;04NB;04ND;04U2;04UR;0508;0552;05AC;05AG;05AP;05AT;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AN;06AP;06WB;0710;0715;0760;0776;07MP;0823;0840;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,2,FCD97; SEAT97,Features/Controls/Displays (FCD),FCD97: Other Features/Controls/Displays Problem(s),U,Front seat passenger sensor is way too sensitive.  If I put my iPad on the seat it thinks there is a person there and the fasten seatbelt alert tones ring.  Either needs to be tuned down or have shut off.,4500,No,,2
8c116257427c90c5106ae724fe4f148f,B8B2858D,BMW,7 Series,BMW 7 Series 4dr Sdn,F01,N63T,AUT,Dingolfing,11/11/14,416,NAD5,01CA;01CC;01CD;0212;0248;02NG;02TE;02VB;0302;0316;0319;0322;0323;03AG;03DZ;0403;0423;0430;0437;0441;0456;0464;0488;0494;0496;04NB;04ND;04U2;04UR;0508;0552;05AC;05AG;05AP;05AT;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AN;06AP;06WB;0710;0715;0760;0776;07MP;0823;0840;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,2,FCD97; SEAT97,Seats,SEAT97: Other Seats Problem(s),U,(Copied from FCD97): Front seat passenger sensor is way too sensitive.  If I put my iPad on the seat it thinks there is a person there and the fasten seatbelt alert tones ring.  Either needs to be tuned down or have shut off.,4500,No,,2
ba6c1e9539957b063a76c5e8d33601ba,B8B2792F,BMW,7 Series,BMW 7 Series 4dr Sdn,F01,N63T,AUT,Dingolfing,11/14/14,668,NASW,01CA;01CC;01CD;0212;0248;02NX;02TE;02VB;0302;0316;0319;0322;0323;03AG;03DZ;0403;0415;0416;0423;0430;0441;0453;0455;0456;0464;0488;0494;0496;04CA;04NB;04ND;04U1;04U2;04UR;0508;0552;05AC;05AG;05AP;05AT;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AN;06AP;06NS;06UK;06WB;0710;0715;0760;0776;07MP;0823;0840;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,1,INT04,Interior,INT04: Door Panels - Squeak/Rattle/Other Noise,M,,3000.00,No,,1
d4178061f7d41858be034f0ea44c3054,B957784W,BMW,7 Series,BMW 7 Series 4dr Sdn,F01,N63T,AUT,Dingolfing,11/18/14,416,NAD5,01CA;01CC;01CD;0212;0248;02NG;02TE;02VB;0302;0316;0319;0322;0323;03AG;03DZ;0403;0415;0416;0423;0430;0441;0453;0456;0464;0488;0494;0496;04B7;04NB;04ND;04U1;04U2;04UR;0508;0552;05AC;05AG;05AP;05AT;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AN;06AP;06WB;0710;0715;0760;0776;07MP;0823;0840;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,1,AEN11,Audio/Communication/Entertainment/Navigation (ACEN),AEN11: Navigation System - DTU/Poor Location,D,just no user friendly,,No,,4
af5e9e0b9bb8baaa2cb2ebc175175ff0,2BA59ABA,BMW,7 Series,BMW 7 Series 4dr Sdn,F01,N63T,AUT,Dingolfing,1/14/15,A83,NASW,01CA;01CA;01CC;01CC;01CD;01CD;0212;0212;0229;0229;0248;0248;02NX;02NX;02TE;02TE;02VB;02VB;0302;0302;0316;0316;0319;0319;0322;0322;0323;0323;03AG;03AG;03DZ;03DZ;0403;0403;0415;0415;0416;0416;0423;0423;0428;0428;0430;0430;0441;0441;0453;0453;0455;0455;0456;0456;0464;0464;0488;0488;0494;0494;0496;0496;04B8;04B8;04NB;04NB;04ND;04ND;04U1;04U1;04U2;04U2;04UR;04UR;0508;0508;0552;0552;05AC;05AC;05AG;05AG;05AP;05AP;05AT;05AT;05DL;05DL;05DS;05DS;0609;0609;0610;0610;0645;0645;0655;0655;0697;0697;06AC;06AC;06AE;06AE;06AK;06AK;06AM;06AM;06AN;06AN;06AP;06AP;06F2;06F2;06NS;06NS;06UK;06UK;06WB;06WB;0710;0710;0715;0715;0760;0760;0776;0776;07MP;07MP;0823;0823;0840;0840;0845;0845;0850;0850;0853;0853;0876;0876;08KL;08KL;08S4;08S4;08SM;08SM;08TH;08TH;08TN;08TN;0925;0925;09AA;09AA,1,FCD22,Features/Controls/Displays (FCD),FCD22: Airbag/SRS Light - Broken/NW,M,Passenger air bag not on warning has come in about 4 weeks time as of yesterday,2000,No,,5
b532c407afa223aa8b5622a1309aae91,B69464AD,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/28/14,416,LZMW,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0456;0465;0488;0494;0496;04BN;04M5;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AP;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TN;0925;09AA,6,EXT02; AEN06; SEAT10; SEAT22; SEAT23; SEAT25,Exterior,EXT02: Front Doors - Squeak/Abnormal Noise when Opening/Closing,M,Just a squeak.,980,No,,4
b532c407afa223aa8b5622a1309aae91,B69464AD,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/28/14,416,LZMW,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0456;0465;0488;0494;0496;04BN;04M5;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AP;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TN;0925;09AA,6,EXT02; AEN06; SEAT10; SEAT22; SEAT23; SEAT25,Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,,980.00,No,,4
b532c407afa223aa8b5622a1309aae91,B69464AD,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/28/14,416,LZMW,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0456;0465;0488;0494;0496;04BN;04M5;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AP;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TN;0925;09AA,6,EXT02; AEN06; SEAT10; SEAT22; SEAT23; SEAT25,Seats,SEAT10: Headrest Adjustment - Controls DTU/Poor Location,D,,980.00,No,,2
b532c407afa223aa8b5622a1309aae91,B69464AD,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/28/14,416,LZMW,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0456;0465;0488;0494;0496;04BN;04M5;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AP;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TN;0925;09AA,6,EXT02; AEN06; SEAT10; SEAT22; SEAT23; SEAT25,Seats,SEAT23: Seat Squeaks/Rattles; Abnormal Noises,M,,980,No,,5
b532c407afa223aa8b5622a1309aae91,B69464AD,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/28/14,416,LZMW,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0456;0465;0488;0494;0496;04BN;04M5;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AP;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TN;0925;09AA,6,EXT02; AEN06; SEAT10; SEAT22; SEAT23; SEAT25,Seats,SEAT22: Seat Belt Locks Up Inappropriately/Won't Retract,M,Stops at awkward point causing constant raytling noise.,980,No,,5
b532c407afa223aa8b5622a1309aae91,B69464AD,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/28/14,416,LZMW,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0456;0465;0488;0494;0496;04BN;04M5;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AP;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TN;0925;09AA,6,EXT02; AEN06; SEAT10; SEAT22; SEAT23; SEAT25,Seats,SEAT25: Seat Materials Scuffs/Soil Easily,D,,980,No,,4
72de2cb45fff2b601ac0dbae2136ae36,B8BA986B,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/29/14,668,LZLZ,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;0496;04M5;04MR;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,7,EXT16; FCD25; FCD48; AEN06; AEN07; SEAT21; ENGTRN20,Exterior,EXT16: Trunk/Hatch/Tailgate - Hard to Open/Close,M,,2000,No,,3
72de2cb45fff2b601ac0dbae2136ae36,B8BA986B,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/29/14,668,LZLZ,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;0496;04M5;04MR;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,7,EXT16; FCD25; FCD48; AEN06; AEN07; SEAT21; ENGTRN20,Features/Controls/Displays (FCD),FCD25: Exterior Side-View Mirrors/Controls - Controls DTU/Poor Location,D,,2000,No,,3
72de2cb45fff2b601ac0dbae2136ae36,B8BA986B,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/29/14,668,LZLZ,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;0496;04M5;04MR;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,7,EXT16; FCD25; FCD48; AEN06; AEN07; SEAT21; ENGTRN20,Features/Controls/Displays (FCD),FCD48: Head-Up Display - Controls/Displays DTU/Poor Location,D,,2000,Yes,Not at all,4
72de2cb45fff2b601ac0dbae2136ae36,B8BA986B,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/29/14,668,LZLZ,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;0496;04M5;04MR;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,7,EXT16; FCD25; FCD48; AEN06; AEN07; SEAT21; ENGTRN20,Audio/Communication/Entertainment/Navigation (ACEN),AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,,2000,No,,5
72de2cb45fff2b601ac0dbae2136ae36,B8BA986B,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/29/14,668,LZLZ,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;0496;04M5;04MR;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,7,EXT16; FCD25; FCD48; AEN06; AEN07; SEAT21; ENGTRN20,Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,D,(Copied from DEXP97): Extremely poor technology. Bluetooth does not work properly with any smart phone.,2000,Yes,Not at all,5
72de2cb45fff2b601ac0dbae2136ae36,B8BA986B,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/29/14,668,LZLZ,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;0496;04M5;04MR;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,7,EXT16; FCD25; FCD48; AEN06; AEN07; SEAT21; ENGTRN20,Seats,SEAT21: Seat Belt Buckle/Release - Controls DTU/Poor Location,D,,2000,No,,3
72de2cb45fff2b601ac0dbae2136ae36,B8BA986B,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,10/29/14,668,LZLZ,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;0496;04M5;04MR;04U1;04U2;04UR;0502;0508;0534;0552;0575;05A1;05AC;05AG;05AP;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,7,EXT16; FCD25; FCD48; AEN06; AEN07; SEAT21; ENGTRN20,Engine/Transmission,ENGTRN20: Automatic Transmission - Shifts Roughly,D,,2000,No,,4
fa73e0c3a02503794e4679c2ab12e85f,B8BB768B,BMW,5 Series,BMW 5 Series 4dr Sdn,F10,N63T,AUT,Dingolfing,11/5/14,A83,LZLZ,01CA;01CC;01CD;0212;0248;0258;02NB;02TB;02VB;0302;0316;0319;0322;0323;0337;03AG;03DZ;0403;0415;0416;0423;0430;0431;0453;0455;0456;0465;0488;0494;0496;04BN;04M5;04U1;04U2;04UR;0502;0508;0524;0534;0575;05A1;05AG;05AS;05DL;05DS;0609;0610;0645;0655;0688;0697;06AC;06AE;06AK;06AM;06AP;06NS;06WA;0710;0715;0760;0775;0823;0845;0850;0853;0876;08KL;08S4;08SM;08TH;08TN;0925;09AA,1,EXT33,Exterior,EXT33: Headlights Not Aimed Properly,M,Seems to be aimed too low; I am not certain whether it is aimed as designed but is different then my last vehicle.,4000,No,,1
